nom_schema;nom_table;nom_variable_actuel;type_actuel;type_final;new_nom_variable
intermediate;player_match_stats;pct_z2_c3;DOUBLE;DOUBLE;dec_pct_z2_c3
intermediate;player_match_stats;pct_z2_c4;DOUBLE;DOUBLE;dec_pct_z2_c4
intermediate;player_match_stats;pct_z2_c5;DOUBLE;DOUBLE;dec_pct_z2_c5
intermediate;player_match_stats;pct_z3_c1;DOUBLE;DOUBLE;dec_pct_z3_c1
intermediate;player_match_stats;pct_z3_c2;DOUBLE;DOUBLE;dec_pct_z3_c2
intermediate;player_match_stats;pct_z3_c3;DOUBLE;DOUBLE;dec_pct_z3_c3
intermediate;player_match_stats;pct_z3_c4;DOUBLE;DOUBLE;dec_pct_z3_c4
intermediate;player_match_stats;pct_z3_c5;DOUBLE;DOUBLE;dec_pct_z3_c5
intermediate;player_match_stats;pct_z4_c1;DOUBLE;DOUBLE;dec_pct_z4_c1
intermediate;player_match_stats;pct_z4_c2;DOUBLE;DOUBLE;dec_pct_z4_c2
intermediate;player_match_stats;pct_z4_c3;DOUBLE;DOUBLE;dec_pct_z4_c3
intermediate;player_match_stats;pct_z4_c4;DOUBLE;DOUBLE;dec_pct_z4_c4
intermediate;player_match_stats;pct_z4_c5;DOUBLE;DOUBLE;dec_pct_z4_c5
intermediate;player_match_stats;pct_z5_c1;DOUBLE;DOUBLE;dec_pct_z5_c1
intermediate;player_match_stats;pct_z5_c2;DOUBLE;DOUBLE;dec_pct_z5_c2
intermediate;player_match_stats;pct_z5_c3;DOUBLE;DOUBLE;dec_pct_z5_c3
intermediate;player_match_stats;pct_z5_c4;DOUBLE;DOUBLE;dec_pct_z5_c4
intermediate;player_match_stats;pct_z5_c5;DOUBLE;DOUBLE;dec_pct_z5_c5
intermediate;player_match_stats;n_aerial_duels;BIGINT;BIGINT;int_n_aerial_duels
intermediate;player_match_stats;n_aerial_won;BIGINT;BIGINT;int_n_aerial_won
intermediate;player_match_stats;aerial_win_rate;DOUBLE;DOUBLE;dec_aerial_win_rate
intermediate;player_match_stats;n_aerial_offensive;BIGINT;BIGINT;int_n_aerial_offensive
intermediate;player_match_stats;n_aerial_defensive;BIGINT;BIGINT;int_n_aerial_defensive
intermediate;player_match_stats;n_errors_lead_to_goal;HUGEINT;BIGINT;int_n_errors_lead_to_goal
intermediate;player_match_stats;n_errors_lead_to_shot;HUGEINT;BIGINT;int_n_errors_lead_to_shot
intermediate;player_match_stats;n_yellow_cards;BIGINT;BIGINT;int_n_yellow_cards
intermediate;player_match_stats;n_second_yellows;BIGINT;BIGINT;int_n_second_yellows
intermediate;player_match_stats;n_red_cards;BIGINT;BIGINT;int_n_red_cards
intermediate;player_match_stats;n_actions_blank;BIGINT;BIGINT;int_n_actions_blank
intermediate;player_match_stats;n_progressive_passes_blank;BIGINT;BIGINT;int_n_progressive_passes_blank
intermediate;player_match_stats;n_defensive_actions_blank;BIGINT;BIGINT;int_n_defensive_actions_blank
intermediate;player_match_stats;n_shots_blank;BIGINT;BIGINT;int_n_shots_blank
intermediate;player_match_stats;blank_pct_z1_c1;DOUBLE;DOUBLE;dec_blank_pct_z1_c1
intermediate;player_match_stats;blank_pct_z1_c2;DOUBLE;DOUBLE;dec_blank_pct_z1_c2
intermediate;player_match_stats;blank_pct_z1_c3;DOUBLE;DOUBLE;dec_blank_pct_z1_c3
intermediate;player_match_stats;blank_pct_z1_c4;DOUBLE;DOUBLE;dec_blank_pct_z1_c4
intermediate;player_match_stats;blank_pct_z1_c5;DOUBLE;DOUBLE;dec_blank_pct_z1_c5
intermediate;player_match_stats;blank_pct_z2_c1;DOUBLE;DOUBLE;dec_blank_pct_z2_c1
intermediate;player_match_stats;blank_pct_z2_c2;DOUBLE;DOUBLE;dec_blank_pct_z2_c2
intermediate;player_match_stats;blank_pct_z2_c3;DOUBLE;DOUBLE;dec_blank_pct_z2_c3
intermediate;player_match_stats;blank_pct_z2_c4;DOUBLE;DOUBLE;dec_blank_pct_z2_c4
intermediate;player_match_stats;blank_pct_z2_c5;DOUBLE;DOUBLE;dec_blank_pct_z2_c5
intermediate;player_match_stats;blank_pct_z3_c1;DOUBLE;DOUBLE;dec_blank_pct_z3_c1
intermediate;player_match_stats;blank_pct_z3_c2;DOUBLE;DOUBLE;dec_blank_pct_z3_c2
intermediate;player_match_stats;blank_pct_z3_c3;DOUBLE;DOUBLE;dec_blank_pct_z3_c3
intermediate;player_match_stats;blank_pct_z3_c4;DOUBLE;DOUBLE;dec_blank_pct_z3_c4
intermediate;player_match_stats;blank_pct_z3_c5;DOUBLE;DOUBLE;dec_blank_pct_z3_c5
intermediate;player_match_stats;blank_pct_z4_c1;DOUBLE;DOUBLE;dec_blank_pct_z4_c1
intermediate;player_match_stats;blank_pct_z4_c2;DOUBLE;DOUBLE;dec_blank_pct_z4_c2
intermediate;player_match_stats;blank_pct_z4_c3;DOUBLE;DOUBLE;dec_blank_pct_z4_c3
intermediate;player_match_stats;blank_pct_z4_c4;DOUBLE;DOUBLE;dec_blank_pct_z4_c4
intermediate;player_match_stats;blank_pct_z4_c5;DOUBLE;DOUBLE;dec_blank_pct_z4_c5
intermediate;player_match_stats;blank_pct_z5_c1;DOUBLE;DOUBLE;dec_blank_pct_z5_c1
intermediate;player_match_stats;blank_pct_z5_c2;DOUBLE;DOUBLE;dec_blank_pct_z5_c2
intermediate;player_match_stats;blank_pct_z5_c3;DOUBLE;DOUBLE;dec_blank_pct_z5_c3
intermediate;player_match_stats;blank_pct_z5_c4;DOUBLE;DOUBLE;dec_blank_pct_z5_c4
